x,y
0.49512195121951214,0.3705882352941176
1.0,1.0
0.3658536585365853,0.31764705882352934
0.4146341463414634,0.25294117647058817
0.5609756097560975,0.5117647058823529
0.39024390243902435,0.09999999999999999
0.49999999999999994,0.3529411764705882
0.0,0.0
0.3536585365853658,0.28823529411764703
0.024390243902438977,0.011764705882352934
0.25609756097560976,0.14705882352941174
0.8658536585365852,0.8294117647058824
